run_number, turns, k_count, g_count
2409, 3, 3, 0
2410, 4, 4, 0
2411, 4, 4, 0
2412, 5, 4, 0
2413, 4, 4, 0
2414, 4, 4, 0
2415, 4, 4, 0
2416, 4, 4, 0
2417, 4, 4, 0
2418, 4, 4, 0
2419, 4, 4, 1
2420, 4, 4, 1
2421, 4, 4, 0
2422, 3, 3, 0
2423, 6, 4, 0
2424, 4, 4, 0
2425, 4, 4, 0
2426, 4, 4, 0
2427, 4, 4, 0
2428, 4, 4, 1
2429, 5, 4, 0
2430, 4, 4, 0
2431, 2, 0, 1
2432, 4, 3, 0
2433, 4, 4, 0
2434, 1, 0, 1
2435, 1, 0, 1
2436, 4, 4, 0
2437, 4, 4, 1
2438, 4, 4, 0
2439, 4, 4, 1
2440, 2, 0, 1
2441, 4, 4, 1
2442, 4, 4, 1
2443, 2, 0, 1
2444, 4, 4, 1
2445, 4, 4, 0
2446, 4, 4, 0
2447, 5, 4, 0
2448, 4, 4, 0
2449, 1, 0, 1
2450, 4, 4, 0
2451, 4, 4, 0
2452, 5, 5, 0
2453, 3, 3, 1
2454, 4, 4, 0
2455, 4, 3, 0
2456, 6, 4, 0
2457, 4, 4, 0
2458, 4, 4, 1
2459, 5, 4, 0
2460, 3, 3, 0
2461, 4, 4, 0
2462, 4, 4, 0
2463, 1, 0, 1
2464, 5, 4, 0
2465, 1, 0, 1
2466, 4, 4, 0
2467, 3, 3, 1
2468, 1, 0, 1
2469, 4, 4, 0
2470, 4, 4, 0
2471, 4, 4, 1
2472, 3, 3, 0
2473, 3, 3, 0
2474, 5, 3, 0
2475, 4, 4, 0
2476, 3, 3, 0
2477, 4, 4, 1
2478, 4, 4, 0
2479, 6, 5, 2
2480, 4, 4, 0
2481, 4, 4, 0
2482, 4, 4, 1
2483, 5, 5, 0
2484, 4, 4, 0
2485, 3, 3, 2
2486, 4, 4, 0
2487, 5, 5, 2
2488, 4, 4, 1
2489, 4, 4, 0
2490, 3, 3, 0
2491, 6, 4, 0
2492, 5, 5, 0
2493, 4, 4, 0
2494, 1, 0, 1
2495, 5, 4, 0
2496, 4, 4, 0
2497, 4, 4, 0
2498, 4, 4, 1
2499, 4, 4, 0
2500, 4, 3, 0
2501, 1, 0, 1
2502, 4, 4, 0
2503, 3, 3, 0
2504, 4, 4, 1
2505, 4, 4, 1
2506, 4, 4, 0
2507, 3, 3, 0
2508, 4, 4, 1
2509, 5, 4, 0
2510, 3, 3, 1
2511, 4, 4, 0
2512, 4, 4, 2
2513, 4, 4, 0
2514, 5, 4, 1
2515, 4, 4, 0
2516, 4, 4, 0
2517, 3, 3, 0
2518, 4, 4, 1
2519, 4, 4, 0
2520, 3, 3, 0
2521, 4, 4, 0
2522, 4, 3, 1
2523, 4, 4, 1
2524, 5, 4, 1
2525, 4, 4, 0
2526, 4, 3, 0
2527, 4, 4, 0
2528, 4, 4, 1
2529, 4, 4, 2
2530, 4, 4, 0
2531, 4, 4, 1
2532, 4, 4, 0
2533, 6, 4, 0
2534, 5, 5, 0
2535, 5, 5, 2
2536, 4, 4, 0
2537, 4, 4, 0
2538, 3, 3, 0
2539, 4, 4, 0
2540, 4, 4, 0
2541, 4, 4, 1
2542, 3, 3, 0
2543, 4, 4, 0
2544, 4, 4, 0
2545, 4, 4, 0
2546, 1, 0, 1
2547, 3, 3, 0
2548, 4, 4, 0
2549, 3, 3, 0
2550, 6, 5, 2
2551, 4, 4, 1
2552, 5, 5, 0
2553, 1, 0, 1
2554, 1, 0, 1
2555, 4, 4, 1
2556, 4, 4, 0
2557, 3, 3, 0
2558, 5, 5, 1
2559, 4, 4, 0
2560, 5, 5, 0
2561, 4, 4, 0
2562, 4, 4, 1
2563, 4, 4, 0
2564, 3, 3, 0
2565, 4, 4, 0
2566, 4, 4, 1
2567, 4, 4, 0
2568, 6, 4, 0
2569, 2, 0, 1
2570, 4, 4, 0
2571, 4, 4, 1
2572, 4, 4, 0
2573, 6, 4, 0
2574, 4, 4, 0
2575, 4, 4, 0
2576, 5, 5, 2
2577, 4, 4, 0
2578, 5, 5, 1
2579, 4, 4, 0
2580, 6, 4, 0
2581, 5, 4, 0
2582, 3, 0, 1
2583, 4, 4, 0
2584, 3, 3, 0
2585, 4, 4, 2
2586, 4, 4, 1
2587, 4, 4, 1
2588, 5, 4, 0
2589, 5, 4, 0
2590, 5, 4, 0
2591, 4, 4, 0
2592, 4, 4, 0
2593, 4, 4, 1
2594, 4, 4, 0
2595, 4, 4, 1
2596, 6, 4, 1
2597, 5, 5, 1
2598, 4, 4, 0
2599, 3, 3, 0
2600, 6, 6, 0
2601, 4, 4, 0
2602, 3, 3, 0
2603, 4, 4, 1
2604, 4, 4, 0
2605, 3, 3, 0
2606, 4, 4, 0
2607, 6, 5, 1
2608, 6, 4, 0
2609, 4, 4, 0
2610, 4, 4, 0
2611, 5, 5, 1
2612, 4, 4, 2
2613, 3, 3, 0
2614, 3, 3, 0
2615, 8, 5, 0
2616, 6, 4, 0
2617, 4, 4, 0
2618, 4, 4, 1
2619, 4, 4, 0
2620, 3, 3, 0
2621, 5, 5, 1
2622, 4, 4, 1
2623, 4, 4, 0
2624, 2, 0, 1
2625, 5, 4, 0
2626, 4, 4, 1
2627, 1, 0, 1
2628, 4, 4, 0
2629, 4, 4, 1
2630, 4, 4, 0
2631, 1, 0, 1
2632, 5, 4, 1
2633, 3, 3, 0
2634, 8, 4, 0
2635, 4, 4, 0
2636, 4, 4, 0
2637, 4, 4, 0
2638, 4, 4, 0
2639, 4, 4, 0
2640, 4, 3, 1
2641, 4, 4, 0
2642, 4, 4, 0
2643, 4, 4, 0
2644, 4, 4, 1
2645, 2, 0, 1
2646, 4, 4, 0
2647, 4, 4, 1
2648, 1, 0, 1
2649, 4, 4, 0
2650, 4, 4, 1
2651, 4, 4, 0
2652, 4, 4, 1
2653, 4, 4, 0
2654, 1, 0, 1
2655, 4, 4, 0
2656, 3, 3, 0
2657, 3, 3, 0
2658, 4, 4, 0
2659, 3, 3, 0
2660, 5, 5, 1
2661, 4, 4, 0
2662, 3, 3, 0
2663, 4, 4, 1
2664, 4, 4, 1
2665, 4, 4, 1
2666, 5, 5, 2
2667, 5, 4, 0
2668, 4, 4, 0
2669, 3, 3, 0
2670, 4, 3, 0
2671, 4, 4, 0
2672, 4, 4, 0
2673, 4, 4, 0
2674, 3, 3, 1
2675, 5, 4, 1
2676, 4, 4, 0
2677, 3, 3, 0
2678, 4, 4, 0
2679, 4, 4, 1
2680, 4, 4, 1
2681, 4, 4, 1
2682, 4, 4, 1
2683, 4, 4, 1
2684, 5, 5, 0
2685, 4, 4, 1
2686, 4, 4, 0
2687, 3, 3, 0
2688, 4, 4, 0
2689, 1, 0, 1
2690, 4, 4, 1
2691, 4, 4, 0
2692, 5, 5, 0
2693, 4, 4, 0
2694, 7, 4, 1
2695, 4, 4, 0
2696, 4, 4, 0
2697, 4, 4, 1
2698, 4, 4, 1
2699, 4, 4, 0
2700, 5, 4, 0
2701, 3, 3, 0
2702, 4, 4, 1
2703, 4, 4, 0
2704, 4, 4, 0
2705, 1, 0, 1
2706, 3, 3, 1
2707, 4, 4, 1
2708, 4, 4, 0
2709, 4, 4, 0
2710, 4, 4, 0
2711, 4, 4, 1
2712, 4, 4, 0
2713, 4, 4, 1
2714, 3, 3, 0
2715, 3, 3, 0
2716, 4, 4, 0
2717, 4, 4, 0
2718, 5, 5, 1
2719, 4, 4, 0
2720, 7, 4, 0
2721, 4, 4, 1
2722, 5, 4, 0
2723, 4, 4, 0
2724, 4, 4, 0
2725, 4, 4, 0
2726, 6, 5, 1
2727, 5, 5, 1
2728, 3, 3, 0
2729, 4, 4, 0
2730, 4, 4, 1
2731, 4, 4, 1
2732, 6, 5, 2
2733, 6, 5, 1
2734, 3, 3, 1
2735, 4, 4, 1
2736, 4, 4, 0
2737, 4, 4, 1
2738, 3, 3, 0
2739, 4, 4, 0
2740, 4, 4, 0
2741, 4, 4, 0
2742, 4, 4, 0
2743, 4, 4, 0
2744, 4, 3, 0
2745, 4, 4, 1
2746, 4, 4, 0
2747, 4, 4, 0
2748, 5, 4, 1
2749, 1, 0, 1
2750, 5, 4, 0
2751, 4, 4, 0
2752, 4, 4, 2
2753, 4, 4, 0
2754, 4, 4, 1
2755, 5, 5, 0
2756, 1, 0, 1
2757, 4, 4, 0
2758, 4, 4, 0
2759, 4, 4, 0
2760, 2, 0, 1
2761, 5, 5, 0
2762, 5, 5, 0
2763, 5, 5, 1
2764, 4, 4, 1
2765, 5, 4, 0
2766, 4, 4, 1
2767, 4, 4, 1
2768, 4, 4, 0
2769, 1, 0, 1
2770, 3, 3, 0
2771, 4, 4, 0
2772, 4, 4, 0
2773, 4, 4, 0
2774, 4, 4, 0
2775, 3, 3, 0
2776, 4, 4, 0
2777, 4, 4, 0
2778, 4, 4, 0
2779, 4, 4, 1
2780, 4, 4, 0
2781, 4, 4, 0
2782, 4, 4, 0
2783, 5, 5, 0
2784, 4, 4, 1
2785, 4, 4, 0
2786, 5, 4, 0
2787, 1, 0, 1
2788, 4, 4, 1
2789, 4, 4, 0
2790, 4, 4, 1
2791, 4, 4, 0
2792, 1, 0, 1
2793, 5, 5, 2
2794, 4, 4, 1
2795, 5, 4, 0
2796, 4, 4, 1
2797, 4, 4, 0
2798, 4, 4, 0
2799, 4, 4, 1
2800, 4, 4, 2
2801, 4, 4, 1
2802, 5, 5, 1
2803, 4, 4, 2
2804, 4, 4, 0
2805, 4, 4, 0
2806, 3, 3, 0
2807, 5, 4, 0
2808, 5, 5, 0
2809, 5, 4, 1
2810, 5, 5, 1
2811, 4, 4, 0
2812, 4, 4, 0
2813, 2, 0, 1
2814, 4, 4, 0
2815, 4, 4, 1
2816, 3, 3, 0
2817, 4, 4, 1
2818, 4, 4, 0
2819, 4, 4, 0
2820, 4, 4, 1
2821, 4, 4, 0
2822, 4, 4, 1
2823, 4, 4, 0
2824, 4, 4, 0
2825, 4, 4, 0
2826, 4, 4, 0
2827, 4, 4, 0
2828, 4, 4, 0
2829, 4, 4, 0
2830, 2, 0, 1
2831, 6, 5, 1
2832, 5, 4, 0
2833, 4, 4, 1
2834, 3, 3, 0
2835, 4, 4, 1
2836, 4, 4, 1
2837, 4, 4, 0
2838, 4, 4, 0
2839, 3, 3, 0
2840, 4, 4, 0
2841, 4, 4, 1
2842, 4, 4, 1
2843, 4, 4, 1
2844, 4, 4, 0
2845, 4, 4, 0
2846, 1, 0, 1
2847, 1, 0, 1
2848, 4, 4, 1
2849, 4, 4, 0
2850, 4, 4, 0
2851, 4, 4, 0
2852, 5, 5, 2
2853, 5, 4, 0
2854, 4, 4, 0
2855, 4, 4, 0
2856, 4, 4, 0
2857, 4, 4, 0
2858, 4, 4, 0
2859, 4, 4, 1
2860, 4, 4, 0
2861, 6, 4, 1
2862, 4, 4, 0
2863, 4, 4, 0
2864, 4, 4, 1
2865, 4, 4, 1
2866, 4, 4, 2
2867, 3, 3, 0
2868, 4, 4, 1
2869, 3, 3, 1
2870, 4, 4, 0
2871, 1, 0, 1
2872, 3, 3, 1
2873, 4, 4, 1
2874, 4, 4, 0
2875, 7, 5, 1
2876, 4, 4, 0
2877, 4, 4, 0
2878, 4, 4, 0
2879, 4, 4, 0
2880, 4, 4, 0
2881, 4, 4, 0
2882, 4, 4, 0
2883, 1, 0, 1
2884, 5, 5, 2
2885, 4, 4, 1
2886, 4, 4, 0
2887, 6, 5, 2
2888, 4, 4, 1
2889, 4, 4, 0
2890, 4, 4, 1
2891, 8, 5, 1
2892, 4, 4, 0
2893, 1, 0, 1
2894, 4, 0, 1
2895, 5, 4, 1
2896, 5, 5, 1
2897, 1, 0, 1
2898, 4, 4, 1
2899, 4, 4, 0
2900, 4, 4, 1
2901, 2, 0, 1
2902, 3, 3, 1
2903, 1, 0, 1
2904, 4, 4, 0
2905, 5, 5, 1
2906, 4, 4, 1
2907, 6, 5, 2
2908, 4, 4, 0
2909, 4, 4, 0
2910, 1, 0, 1
2911, 4, 4, 0
2912, 4, 4, 0
2913, 5, 5, 2
2914, 5, 5, 1
2915, 3, 3, 0
2916, 4, 4, 0
2917, 4, 4, 1
2918, 4, 4, 0
2919, 4, 4, 0
2920, 5, 4, 1
2921, 4, 4, 0
2922, 3, 3, 0
2923, 4, 4, 0
2924, 5, 5, 0
2925, 3, 3, 0
2926, 4, 4, 0
2927, 5, 5, 0
2928, 4, 4, 1
2929, 4, 4, 1
2930, 5, 4, 0
2931, 4, 4, 1
2932, 5, 5, 0
2933, 5, 4, 0
2934, 5, 5, 1
2935, 3, 3, 0
2936, 4, 4, 0
2937, 4, 4, 0
2938, 2, 0, 1
2939, 5, 5, 1
2940, 5, 5, 1
2941, 4, 4, 0
2942, 4, 4, 0
2943, 4, 3, 0
2944, 4, 4, 1
2945, 4, 4, 1
2946, 1, 0, 1
2947, 4, 4, 1
2948, 4, 4, 0
2949, 4, 4, 0
2950, 4, 4, 1
2951, 2, 0, 1
2952, 4, 4, 0
2953, 4, 4, 0
2954, 5, 4, 1
2955, 4, 4, 0
2956, 3, 3, 0
2957, 4, 4, 0
2958, 4, 4, 0
2959, 4, 4, 1
2960, 4, 4, 1
2961, 4, 4, 0
2962, 4, 4, 1
2963, 4, 4, 1
2964, 4, 4, 0
2965, 3, 3, 0
2966, 5, 4, 0
2967, 4, 4, 0
2968, 4, 4, 1
2969, 2, 0, 1
2970, 4, 4, 0
2971, 6, 5, 1
2972, 4, 4, 0
2973, 4, 4, 0
2974, 1, 0, 1
2975, 4, 4, 0
2976, 4, 4, 0
2977, 4, 4, 1
2978, 5, 4, 1
2979, 4, 4, 0
2980, 5, 4, 0
2981, 4, 4, 0
2982, 4, 4, 0
2983, 4, 4, 1
2984, 6, 6, 1
2985, 4, 4, 1
2986, 5, 5, 1
2987, 5, 5, 1
2988, 1, 0, 1
2989, 4, 4, 0
2990, 5, 4, 2
2991, 4, 4, 0
2992, 4, 4, 1
2993, 5, 5, 1
2994, 4, 4, 0
2995, 5, 4, 0
2996, 2, 0, 1
2997, 4, 4, 0
2998, 1, 0, 1
2999, 4, 4, 1
3000, 4, 4, 2
3001, 3, 3, 0
3002, 3, 3, 0
3003, 1, 0, 1
3004, 4, 4, 0
3005, 4, 4, 0
3006, 5, 5, 0
3007, 5, 4, 0
3008, 4, 4, 1
3009, 1, 0, 1
3010, 3, 3, 0
3011, 4, 4, 0
3012, 1, 0, 1
3013, 4, 4, 0
3014, 5, 4, 0
3015, 5, 4, 0
3016, 4, 4, 1
3017, 4, 4, 0
3018, 1, 0, 1
3019, 1, 0, 1
3020, 4, 4, 0
3021, 4, 4, 0
3022, 4, 4, 0
3023, 4, 4, 1
3024, 4, 3, 0
3025, 4, 4, 0
3026, 4, 4, 2
3027, 4, 4, 0
3028, 6, 4, 0
3029, 1, 0, 1
3030, 5, 5, 2
3031, 4, 4, 0
3032, 4, 4, 0
3033, 5, 5, 2
3034, 4, 4, 0
3035, 5, 5, 0
3036, 4, 4, 1
3037, 4, 4, 0
3038, 4, 4, 0
3039, 4, 4, 1
3040, 1, 0, 1
3041, 4, 4, 0
3042, 5, 4, 0
3043, 4, 4, 0
3044, 4, 4, 0
3045, 4, 4, 0
3046, 5, 5, 0
3047, 3, 3, 0
3048, 4, 4, 1
3049, 5, 4, 0
3050, 7, 4, 0
3051, 4, 4, 0
3052, 4, 4, 0
3053, 4, 4, 0
3054, 4, 4, 0
3055, 3, 3, 0
3056, 4, 4, 0
3057, 4, 4, 0
3058, 4, 4, 0
3059, 4, 4, 0
3060, 3, 3, 0
3061, 4, 4, 1
3062, 6, 4, 0
3063, 4, 4, 0
3064, 4, 4, 1
3065, 4, 4, 0
3066, 3, 3, 0
3067, 4, 4, 0
3068, 4, 4, 1
3069, 2, 0, 1
3070, 3, 3, 0
3071, 4, 4, 1
3072, 4, 4, 1
3073, 5, 4, 1
3074, 5, 4, 1
3075, 4, 4, 0
3076, 4, 4, 1
3077, 4, 4, 1
3078, 4, 4, 1
3079, 4, 4, 0
3080, 1, 0, 1
3081, 4, 4, 1
3082, 3, 3, 0
3083, 4, 4, 1
3084, 4, 4, 0
3085, 5, 5, 1
3086, 4, 4, 1
3087, 1, 0, 1
3088, 5, 4, 1
3089, 4, 4, 1
3090, 4, 4, 0
3091, 5, 4, 0
3092, 4, 4, 0
3093, 1, 0, 1
3094, 4, 4, 0
3095, 5, 5, 1
3096, 4, 4, 1
3097, 1, 0, 1
3098, 4, 3, 0
3099, 3, 3, 0
3100, 4, 4, 0
3101, 4, 4, 0
3102, 5, 5, 0
3103, 4, 4, 1
3104, 4, 4, 0
3105, 4, 4, 0
3106, 3, 3, 0
3107, 3, 3, 0
3108, 3, 3, 0
3109, 4, 4, 1
3110, 4, 4, 1
3111, 4, 4, 0
3112, 4, 4, 1
3113, 4, 4, 1
3114, 4, 4, 0
3115, 2, 0, 1
3116, 4, 4, 2
3117, 4, 4, 1
3118, 4, 4, 1
3119, 6, 4, 1
3120, 4, 4, 0
3121, 4, 3, 0
3122, 4, 4, 0
3123, 4, 4, 1
3124, 4, 3, 0
3125, 5, 5, 0
3126, 4, 4, 1
3127, 4, 4, 0
3128, 4, 4, 0
3129, 5, 4, 0
3130, 4, 4, 1
3131, 4, 4, 0
3132, 5, 4, 0
3133, 4, 4, 1
3134, 4, 4, 0
3135, 4, 4, 0
3136, 3, 3, 0
3137, 4, 4, 0
3138, 4, 4, 0
3139, 4, 4, 1
3140, 4, 4, 0
3141, 4, 4, 0
3142, 4, 4, 0
3143, 3, 3, 1
3144, 4, 4, 0
3145, 4, 4, 0
3146, 4, 4, 0
3147, 1, 0, 1
3148, 4, 4, 0
3149, 4, 4, 0
3150, 3, 3, 0
3151, 3, 3, 0
3152, 4, 4, 0
3153, 5, 5, 1
3154, 6, 5, 0
3155, 4, 4, 0
3156, 5, 4, 0
3157, 4, 4, 0
3158, 4, 4, 0
3159, 4, 4, 1
3160, 4, 4, 1
3161, 5, 5, 1
3162, 4, 4, 1
3163, 5, 5, 1
3164, 5, 5, 0
3165, 4, 4, 0
3166, 4, 4, 0
3167, 5, 4, 1
3168, 1, 0, 1
3169, 4, 4, 1
3170, 3, 3, 0
3171, 4, 4, 1
3172, 5, 5, 1
3173, 1, 0, 1
3174, 4, 4, 0
3175, 4, 4, 0
3176, 3, 3, 0
3177, 4, 4, 1
3178, 3, 3, 0
3179, 4, 4, 2
3180, 4, 4, 1
3181, 4, 4, 0
3182, 4, 3, 1
3183, 4, 4, 0
3184, 4, 4, 1
3185, 3, 3, 0
3186, 4, 4, 0
3187, 4, 4, 0
3188, 3, 3, 0
3189, 5, 5, 1
3190, 4, 4, 0
3191, 4, 4, 0
3192, 4, 4, 0
3193, 3, 3, 0
3194, 4, 3, 0
3195, 4, 4, 0
3196, 4, 4, 0
3197, 4, 4, 0
3198, 4, 4, 0
3199, 3, 3, 0
3200, 2, 0, 1
3201, 4, 4, 0
3202, 4, 4, 1
3203, 4, 4, 0
3204, 4, 4, 0
3205, 4, 4, 0
3206, 1, 0, 1
3207, 4, 4, 0
3208, 4, 4, 0
3209, 3, 3, 0
3210, 3, 3, 0
3211, 4, 4, 0
3212, 4, 4, 0
3213, 4, 4, 1
3214, 4, 4, 0
3215, 4, 4, 0
3216, 3, 3, 0
3217, 5, 4, 0
3218, 4, 4, 0
3219, 1, 0, 1
3220, 4, 4, 1
3221, 5, 4, 0
3222, 5, 5, 1
3223, 3, 3, 0
3224, 5, 4, 1
3225, 4, 4, 0
3226, 4, 4, 0
3227, 4, 3, 0
3228, 4, 4, 0
3229, 7, 4, 0
3230, 5, 5, 3
3231, 4, 4, 1
3232, 5, 5, 0
3233, 4, 4, 0
3234, 4, 4, 1
3235, 4, 4, 0
3236, 5, 5, 1
3237, 6, 4, 0
3238, 3, 3, 0
3239, 4, 4, 1
3240, 5, 5, 2
3241, 3, 3, 0
3242, 5, 4, 0
3243, 5, 5, 3
3244, 4, 4, 1
3245, 6, 6, 2
3246, 7, 4, 0
3247, 4, 4, 0
3248, 5, 5, 0
3249, 6, 5, 1
3250, 1, 0, 1
3251, 1, 0, 1
3252, 1, 0, 1
3253, 4, 4, 0
3254, 4, 4, 1
3255, 3, 3, 0
3256, 6, 4, 0
3257, 5, 5, 2
3258, 5, 4, 2
3259, 4, 4, 0
3260, 4, 4, 0
3261, 2, 0, 1
3262, 4, 4, 1
3263, 4, 3, 0
3264, 4, 4, 1
3265, 4, 4, 0
3266, 4, 4, 0
3267, 4, 4, 0
3268, 5, 4, 0
3269, 4, 4, 0
3270, 4, 4, 0
3271, 5, 4, 0
3272, 4, 4, 1
3273, 4, 4, 2
3274, 4, 4, 0
3275, 4, 4, 1
3276, 4, 4, 1
3277, 5, 5, 0
3278, 4, 4, 1
3279, 4, 4, 0
3280, 4, 4, 0
3281, 4, 4, 0
3282, 6, 4, 1
3283, 1, 0, 1
3284, 5, 4, 1
3285, 4, 4, 1
3286, 4, 4, 0
3287, 4, 4, 1
3288, 1, 0, 1
3289, 5, 4, 0
3290, 4, 4, 0
3291, 5, 5, 0
3292, 4, 4, 0
3293, 5, 5, 2
3294, 4, 4, 0
3295, 4, 4, 1
3296, 4, 4, 0
3297, 5, 4, 0
3298, 4, 4, 0
3299, 4, 4, 1
3300, 1, 0, 1
3301, 4, 4, 0
3302, 3, 3, 0
3303, 3, 3, 0
3304, 5, 4, 0
3305, 4, 4, 0
3306, 4, 4, 0
3307, 4, 4, 0
3308, 5, 5, 0
3309, 4, 4, 0
3310, 4, 4, 0
3311, 4, 4, 1
3312, 4, 4, 0
3313, 4, 4, 0
3314, 4, 4, 1
3315, 3, 0, 1
3316, 4, 4, 0
3317, 4, 4, 0
3318, 4, 4, 0
3319, 4, 4, 0
3320, 4, 4, 0
3321, 4, 4, 0
3322, 1, 0, 1
3323, 4, 4, 0
3324, 4, 4, 1
3325, 4, 4, 0
3326, 5, 4, 1
3327, 4, 4, 1
3328, 4, 4, 0
3329, 5, 3, 0
3330, 4, 4, 1
3331, 4, 4, 0
3332, 5, 4, 1
3333, 4, 4, 0
3334, 3, 3, 0
3335, 5, 4, 0
3336, 1, 0, 1
3337, 3, 3, 0
3338, 1, 0, 1
3339, 4, 4, 0
3340, 5, 4, 0
3341, 3, 3, 0
3342, 4, 4, 0
3343, 4, 4, 0
3344, 4, 4, 1
3345, 4, 4, 0
3346, 4, 4, 1
3347, 3, 3, 0
3348, 3, 3, 0
3349, 7, 4, 0
3350, 3, 3, 0
3351, 4, 4, 0
3352, 4, 4, 1
3353, 5, 4, 0
3354, 4, 4, 0
3355, 4, 4, 1
3356, 4, 4, 0
3357, 1, 0, 1
3358, 3, 3, 0
3359, 6, 6, 1
3360, 3, 3, 0
3361, 4, 4, 1
3362, 4, 4, 0
3363, 4, 4, 1
3364, 4, 4, 0
3365, 5, 4, 0
3366, 4, 4, 0
3367, 4, 4, 1
3368, 1, 0, 1
3369, 4, 4, 1
3370, 5, 5, 1
3371, 5, 4, 1
3372, 4, 4, 1
3373, 4, 4, 0
3374, 4, 4, 0
3375, 5, 4, 0
3376, 5, 4, 0
3377, 1, 0, 1
3378, 3, 3, 0
3379, 4, 4, 0
3380, 4, 4, 0
3381, 4, 4, 0
3382, 4, 4, 1
3383, 5, 4, 0
3384, 4, 4, 0
3385, 4, 4, 0
3386, 4, 4, 0
3387, 4, 4, 0
3388, 4, 4, 0
3389, 4, 4, 1
3390, 4, 4, 1
3391, 5, 4, 1
3392, 6, 5, 0
3393, 5, 5, 0
3394, 4, 4, 0
3395, 4, 4, 0
3396, 7, 4, 0
3397, 5, 4, 0
3398, 1, 0, 1
3399, 4, 4, 1
3400, 6, 4, 0
3401, 4, 4, 1
3402, 4, 4, 0
3403, 4, 4, 1
3404, 4, 4, 0
3405, 4, 4, 0
3406, 4, 4, 1
3407, 4, 4, 0
3408, 4, 4, 1
3409, 5, 4, 0
3410, 1, 0, 1
3411, 1, 0, 1
3412, 1, 0, 1
3413, 1, 0, 1
3414, 4, 4, 0
3415, 4, 4, 0
3416, 1, 0, 1
3417, 4, 4, 0
3418, 4, 4, 1
3419, 4, 4, 0
3420, 6, 5, 1
3421, 4, 4, 2
3422, 4, 4, 1
3423, 5, 4, 0
3424, 4, 3, 0
3425, 4, 4, 0
3426, 4, 4, 0
3427, 3, 3, 0
3428, 3, 3, 0
3429, 4, 4, 1
3430, 4, 4, 0
3431, 4, 4, 0
3432, 4, 4, 0
3433, 4, 4, 1
3434, 5, 4, 0
3435, 4, 4, 0
3436, 3, 3, 0
3437, 4, 4, 1
3438, 1, 0, 1
3439, 5, 4, 1
3440, 3, 3, 0
3441, 4, 4, 1
3442, 4, 4, 0
3443, 5, 4, 0
3444, 4, 4, 1
3445, 4, 4, 1
3446, 5, 4, 0
3447, 3, 3, 0
3448, 4, 4, 1
3449, 4, 4, 0
3450, 4, 4, 0
3451, 3, 3, 0
3452, 4, 4, 0
3453, 4, 4, 0
3454, 4, 4, 2
3455, 4, 4, 0
3456, 4, 4, 0
3457, 4, 4, 1
3458, 4, 4, 0
3459, 4, 4, 0
3460, 4, 4, 1
3461, 4, 4, 0
3462, 4, 4, 1
3463, 4, 4, 1
3464, 4, 3, 0
3465, 4, 4, 0
3466, 3, 0, 1
3467, 5, 5, 0
3468, 4, 4, 0
3469, 4, 4, 0
3470, 4, 4, 0
3471, 4, 4, 2
3472, 4, 4, 0
3473, 4, 4, 0
3474, 5, 5, 1
3475, 4, 4, 0
3476, 2, 0, 1
3477, 4, 4, 0
3478, 4, 4, 0
3479, 4, 4, 1
3480, 4, 4, 0
3481, 3, 3, 1
3482, 5, 5, 0
3483, 4, 4, 2
3484, 4, 4, 0
3485, 5, 4, 0
3486, 3, 3, 0
3487, 4, 4, 0
3488, 4, 4, 1
3489, 4, 4, 0
3490, 4, 4, 0
3491, 4, 4, 0
3492, 4, 4, 0
3493, 5, 5, 1
3494, 4, 4, 1
3495, 4, 4, 2
3496, 4, 3, 0
3497, 1, 0, 1
3498, 4, 4, 0
3499, 4, 4, 1
3500, 3, 3, 0
3501, 4, 4, 1
3502, 5, 5, 0
3503, 3, 3, 0
3504, 4, 4, 0
3505, 4, 4, 0
3506, 1, 0, 1
3507, 3, 3, 0
3508, 4, 4, 0
3509, 5, 4, 1
3510, 4, 4, 0
3511, 4, 4, 0
3512, 3, 3, 0
3513, 4, 4, 0
3514, 4, 4, 0
3515, 4, 4, 0
3516, 4, 4, 1
3517, 1, 0, 1
3518, 4, 4, 0
3519, 4, 4, 0
3520, 4, 4, 0
3521, 4, 4, 0
3522, 4, 4, 1
3523, 4, 4, 0
3524, 4, 4, 0
3525, 4, 4, 0
3526, 5, 5, 2
3527, 5, 4, 0
3528, 4, 4, 0
3529, 3, 3, 0
3530, 4, 4, 1
3531, 4, 4, 0
3532, 4, 4, 1
3533, 5, 5, 1
3534, 1, 0, 1
3535, 4, 4, 0
3536, 4, 4, 0
3537, 5, 5, 0
3538, 4, 4, 1
3539, 4, 4, 1
3540, 5, 4, 0
3541, 5, 4, 0
3542, 4, 4, 0
3543, 4, 4, 0
3544, 4, 4, 1
3545, 4, 4, 0
3546, 4, 4, 1
3547, 5, 5, 1
3548, 4, 4, 0
3549, 3, 3, 0
3550, 4, 4, 0
3551, 4, 4, 0
3552, 4, 4, 1
3553, 4, 4, 0
3554, 4, 4, 0
3555, 3, 3, 0
3556, 4, 4, 1
3557, 4, 4, 0
3558, 4, 4, 2
3559, 4, 4, 2
3560, 4, 4, 0
3561, 1, 0, 1
3562, 5, 4, 1
3563, 4, 4, 0
3564, 4, 4, 0
3565, 4, 4, 0
3566, 1, 0, 1
3567, 4, 4, 0
3568, 4, 4, 0
3569, 4, 4, 1
3570, 4, 4, 0
3571, 4, 4, 0
3572, 4, 4, 0
3573, 1, 0, 1
